project title,tagline,description,ideas,technologies,topics,contributor_guidance,url
CHIPS Alliance,"Open source IP, tools & standards for ASIC/FPGA","CHIPS Alliance develops high-quality, open source hardware components and tooling for silicon devices and FPGAs. By creating an open and collaborative environment, shared infrastructure, processes, legal support and governance, CHIPS Alliance shares resources to lower the cost of development and increase confidence in high-quality open source building blocks it helps manage. Within CHIPS Alliance's workgroups covering areas such as Analog, FPGA, ASIC design tools, Chisel, Interconnects and Cores, companies and individuals can work together to develop open source IP, tools and standards. CHIPS Alliance is open to all organizations who are interested in collaborating on open source hardware or software tools to accelerate the creation of more efficient and innovative chip designs.",https://github.com/chipsalliance/ideas/blob/main/gsoc-2024-ideas.md,"fpga, chisel, risc-v, systemverilog, ASIC","soc, IP cores, ASIC design, HDL, chiplets",https://github.com/chipsalliance/ideas/blob/main/summer-of-code.md,https://summerofcode.withgoogle.com/programs/2024/organizations/chips-alliance
RTEMS Project,A real-time operating system for Earth & Space,"RTEMS (Real-Time Executive for Multiprocessor Systems) is a free real-time operating system (RTOS) designed for deeply embedded systems such as automobile electronics, robotic controllers, and on-board satellite instruments. RTEMS is free open source software that supports multi-processor systems for over a dozen CPU architectures and over 150 specific system boards. In addition, RTEMS is designed to support embedded applications with the most stringent real-time requirements while being compatible with open standards such as POSIX. RTEMS includes optional functional features such as TCP/IP and file systems while still offering minimum executable sizes under 20 KB in useful configurations. The RTEMS Project is the collection of individuals, companies, universities, and research institutions that collectively maintain and enhance the RTEMS software base. As a community, we are proud to be popular in the space application software and experimental physics communities. RTEMS has been to Venus, circles Mars, is aboard Curiosity, is in the asteroid belt, is on its way to Jupiter, and is circling the sun. It is in use in many high energy physics research labs around the world. There are many RTEMS users who do not belong to the space or physics communities, but our small part in contributing to basic scientific knowledge makes us proud.",https://projects.rtems.org/gsoc/,"python, c/c++, assembly, posix","kernel, embedded, real-time, multicore, rtos",https://projects.rtems.org/gsoc/,https://summerofcode.withgoogle.com/programs/2024/organizations/rtems-project
LAPPIS,Social Participation to Reach Millions,"LAPPIS, a Brazilian FOSS lab led by women, fosters collaboration and engagement in open-source software (OSS). Our mission is to increase the involvement of young South Americans, women, and underrepresented groups in high-impact open-source projects, overcoming barriers such as language, impostor syndrome, and inclusion. We have established various OSS local communities, including a chatbot architecture trained in Portuguese and a social participation app called ""Empurrando Juntas,"" which uses artificial intelligence techniques to group participants based on their opinions. Currently, we are developing an OSS project called ""Brasil Participativo,"" in collaboration with the federal government, which serves as Brazil's digital participation platform. This is going to be our main project in GSoC 2024In its first year, the platform attracted over 1.5 million active participants, representing the largest online social participation effort orchestrated by the government in Brazil. The platform is an OSS solution developed using Decidim, a digital open framework for citizen participation, supplemented with machine learning modules for recommendations and moderation.",https://gsoc.lappis.rocks/,"python, machine learning, ruby on rails, jupyter hub","web development, devops, innovation, Social participation, mentoring",https://gsoc.lappis.rocks/,https://summerofcode.withgoogle.com/programs/2024/organizations/lappis
Mixxx,DJ Mixing App With Powerful Features For All DJs,"Mixxx is a feature rich DJ mixing application. It supports many MIDI and HID DJ controllers, runs on Win Linux and MacOs. It supports effects, harmonic mixing and beatmatching. Mixxx has an unusually broad community for an open-source project, encompassing performing musicians, C++ addicts, amateur DJs, Internet radio broadcasters, and casual users.",https://github.com/mixxxdj/mixxx/wiki/GSOC-2025-Ideas,"javascript, c++, qt, pytorch, onnx","music, dj, streaming",https://github.com/mixxxdj/mixxx/wiki/Gsocadvice,https://summerofcode.withgoogle.com/programs/2024/organizations/mixxx
The Palisadoes Foundation,Social media and member management for non-profits,"The Palisadoes Foundation’s open-source software projects support community groups in organizing their daily activities. A significant proportion of our software contributions come from university students studying software engineering. Participants often come from under-served communities or geographic areas and are sponsored through our various programs. This prepares them for the competitive realities of the working world. Life started for us in 2016 when a group of expatriate Jamaicans wanted to assist development of new and existing information technologies for the island’s social good. We knew academic and student leadership wanted greater practical exposure to the latest technology. In response, our pilot Calico program for Jamaican universities was created with the goal of addressing the issues graduates would face when employed. After five years of success, members of the Jamaican diaspora suggested we expand our service area to be global. They saw similar needs in their own under-served communities where the digital divide is very visible and thought our experience in the developing world would be useful. Since 2019 we have focused on creating a mobile app to help community organizations like ourselves better manage their membership. We saw the need for a social media component to keep in contact with our volunteers. We also felt these organizations often faced challenges with the project management of events and keeping track of volunteer abilities, roles and responsibilities. We want to make the app useful for any community-based organization such as clubs, small religious institutions, neighborhood groups, and volunteer associations. We also want to see how the open source software could be installed as a multi-tenant, multi-site cloud hosted service as many of these organizations often don’t have sufficient IT skills to do so independently. We hope that our contributors will help us achieve this goal.",https://developer.palisadoes.org/docs/internships/gsoc/gsoc-ideas,"python, postgresql, flutter, graphql, typescript","web, api, networking, ai, mobile",https://developer.palisadoes.org/docs/internships/gsoc/gsoc-introduction,https://summerofcode.withgoogle.com/programs/2024/organizations/the-palisadoes-foundation
Oppia Foundation,"Free platform for interactive, tutor-like lessons","The Oppia project aims to empower learners across the globe by providing access to high-quality, engaging education. We envision a world where access to high-quality education is not a privilege but a human right. The team works on two platforms: (a) Oppia Web, which provides an online learning tool that enables anyone to learn from effective and engaging interactive lessons (called 'explorations'), which simulate a one-on-one conversation with a tutor. This format makes it possible for students to learn by doing while getting feedback. The Oppia Web platform also provides the infrastructure needed to support lesson creation and translation. (b) Oppia Android, which provides a way for these lessons to be played offline on an Android app that supports low-end devices and does not require Internet connectivity. As a community, we are also aware that millions of students in underserved communities lack access to the educational resources necessary to effectively learn key skills like basic numeracy. Thus, in addition to developing the Oppia platform, the team has launched and continues to develop a set of free and effective lessons on basic mathematics, supplemented by translations and voiceovers. Students using these lessons have shown strong improvements between pre-and post-tests, and we’ve received lots of positive feedback on them. We are planning to extend this offering to other subjects, based on what students (and the nonprofits working with them) tell us would be most useful.",https://github.com/oppia/oppia/wiki/Google-Summer-of-Code-2025#oppias-project-ideas-list,"python, google app engine, angular, typescript, Apache Beam","education, web, ai, nonprofit, social impact",https://github.com/oppia/oppia/wiki/Google-Summer-of-Code-2025#getting-started,https://summerofcode.withgoogle.com/programs/2024/organizations/oppia-foundation
Haskell.org,Purely functional programming language,"Haskell is an advanced, general-purpose, purely functional programming language. It has a strong, static type system with Hindley-Milner type inference. The language natively supports lazy evaluation, and lets you track side effects in the type system. This leads to a concise and declarative style of programming, which differs quite a bit from conventional languages. By controlling side effects and working with immutable data, the programmer can avoid whole classes of bugs. Haskell generally compiles to fast, native code, but it can also be compiled to other targets like JavaScript (through GHCJS) or LLVM. In Google Summer of Code, we attempt to improve not only the language, but the whole ecosystem. This includes (aside from the language itself): - Compilers - Commonly used libraries - Commonly used applications written in Haskell - Profilers, debuggers and other tools - Package managers and infrastructure We have compiled an ideas list together with long-time Haskell users, compiler contributors and researchers, and as such we believe these are important projects for the industry and academia both.",https://summer.haskell.org/ideas.html,"haskell, ghc","compilers, programming languages, functional programming, programming tools",https://summer.haskell.org/tips.html,https://summerofcode.withgoogle.com/programs/2024/organizations/haskellorg
NixOS Foundation,Declarative builds and deployments,Our role is to support the infrastructure and development of the NixOS project as a whole. Most of the development is happening here: https://github.com/nixos/nix - the Nix cli and language reference implementation https://github.com/nixos/nixpkgs - package definitions for the Nix package manager and NixOS source code A few key points are: - keeping our ci up and running - hosting a trustworthy binary cache for the public - providing documentation for everything Nix - unblocking contributors and keeping things civil,https://github.com/NixOS/GSoC/blob/main/ideas/2024.md,"git, nix","declarative, reproducible, InfrastrucutreAsCode",https://github.com/NixOS/GSoC/blob/main/contributor-guide.md,https://summerofcode.withgoogle.com/programs/2024/organizations/nixos-foundation
The JPF team,JPF is a Java VM used to verify and debug software,"The Java Pathfinder (JPF) project was initially conceived and developed at NASA Ames Research Center in 1999. JPF was open sourced in April 2005 as one of the first ongoing NASA development projects to date, and it is now released under the Apache license, 2.0. JPF is an extensible Java virtual machine written in Java itself. It is used to create a variety of verification and debugging tools, ranging from software model checkers to test case generators using symbolic execution. JPF is a research platform and a production tool at the same time. Although JPF has major contributions from companies and government agencies, our main user community is academic - there are ongoing collaborations with more than 20 universities worldwide. The JPF team for GSoC 2024 includes researchers from NASA Ames Research Center, KTH Royal Institute of Technology - Sweden, Carnegie Mellon University, Boise State University, University of Minnesota, Charles University - Czech Republic, and Singapore University of Technology and Design. JPF is designed to be highly extensible. There are well-defined extension mechanisms, directory structures and build procedures, which keep the core relatively stable and provide suitable, well-separated testbeds for new ideas and alternative implementations. As a consequence, we host a number of such extension projects on our own, public JPF server, together with a Wiki that provides a central location for learning about, obtaining, and contributing to JPF. JPF has been used for a variety of application domains and research topics such as verification of multi-threaded applications, graphical user interfaces, networking, and distributed applications. In addition to its continued presence in academia, JPF has matured enough to support verification of production code and frameworks such as Android. JPF is constantly being extended with support for verification of new types of correctness properties and for new types of application domains.",https://github.com/javapathfinder/jpf-core/wiki/GSoC-2025-Project-Ideas,"android, java, distributed systems, jvm","model checking, symbolic execution, verification of concurrent systems, program analysis, test input generation",https://github.com/javapathfinder/jpf-core/wiki/JPF-Google-Summer-of-Code-2024,https://summerofcode.withgoogle.com/programs/2024/organizations/the-jpf-team-hg
LibreOffice,LibreOffice is a free and open source office suite,"LibreOffice is a modern Free & Open Source Office suite, one of the largest open source projects, and used by millions of users worldwide. LibreOffice is compatible with many file formats like Microsoft® Word, Excel, PowerPoint and Publisher. At its heart though, LibreOffice is built around an open standard, the OpenDocument Format, as its native file format. LibreOffice is developed by users who, just like you, believe in the principles of Free Software and in sharing their work with the world in non-restrictive ways. The development of LibreOffice is supported by The Document Foundation which provides the infrastructure for the project. We believe that users should have the freedom to run, copy, distribute, study, change and improve the software that we distribute. While we do offer no-cost downloads of the LibreOffice suite of programs, Free Software is first and foremost a matter of liberty, not price. We campaign for these freedoms because we believe that everyone deserves them. Though the members of our community hail from many different backgrounds, we all value personal choice and transparency, which translates practically into wider compatibility, more utility, and no end-user lock-in to a single product. We believe that Free Software can provide better-quality, higher-reliability, increased-security, and greater-flexibility than proprietary alternatives. LibreOffice is a large project (approx. 6MLOC), which makes it interestingly complex, but at the same time, provides a place for all sorts of contribution & skills. The community behind LibreOffice is the heart of the project, without which we would not have the resources to continue developing our software. The passion and drive that every individual brings to the community results in collaborative development that often exceeds our own expectations. With tons of different roles in the project, we invite everyone to join us in our work and help us to make LibreOffice known, prosper, and accessible to all.",https://wiki.documentfoundation.org/Development/GSoC/Ideas,"python, java, c++","office suite, desktop application, end user application",https://wiki.documentfoundation.org/Development/GSoC/2025#How_to_apply,https://summerofcode.withgoogle.com/programs/2024/organizations/libreoffice
Uramaki LAB,The User Experience LAB based on IA,"The RUXAILAB is an open-source organization dedicated to democratizing usability and accessibility evaluation through the use of Artificial Intelligence. We provide a suite of AI-powered tools that enable remote usability and accessibility testing, ensuring that professionals and researchers can analyze user experience through different methodologies. Our platform supports multiple methods such as User Testing, Heuristic Evaluation, Eye-Tracking system, Sentimental Analysis, a semi-automated tool for prototyping virtual reality environments in 2D, and heatmap analysis for advanced data extraction. Our mission is to eliminate financial and technological barriers to usability and accessibility research, making it possible for anyone, anywhere to set up their own usability lab at zero cost. We invite developers, designers, and researchers to join us in expanding our toolkit, refining our existing solutions, and fostering a more accessible digital world. 🚀🌍",https://github.com/ruxailab/gsoc/blob/main/ideas2025.md,"python, javascript, html, css, Firebase","user experience, Usability, User Evaluation, Eye Tracking, Sentimental Analysis",https://github.com/ruxailab/gsoc/tree/main,https://summerofcode.withgoogle.com/programs/2024/organizations/uramaki-lab
QC-Devs,Sustainable software for quantum chemistry & more,"QC-Devs develops free, open-source, and cross-platform libraries for the computational sciences, focusing on theoretical and computational chemistry. Our goal is to make programming accessible to students and researchers, to catalyze scientific collaborations, and to promote precepts of sustainable software development. We're adapting some of the same principles to develop free and open-source educational materials (qc-edu.org) to modernize scientific education by integrating hands-on computation and computer programming.",https://qcdevs.org/join/qcdevs_gsoc/,"python, github, c++, julia, jupyter","data science, scientific visualization, quantum chemistry, Computational Science, numerical algorithms",https://qcdevs.org/join/qcdevs_gsoc/#contributor-guidance,https://summerofcode.withgoogle.com/programs/2024/organizations/qc-devs
AOSSIE,Australian Umbrella Org for Open-Source Projects,"We are an Australian not-for-profit umbrella organization for open-source projects. We believe the open-source philosophy provides a resource-efficient channel to transfer knowledge and achieve innovation and education. In 2025, we will mentor contributors on the following projects: Agora (Scala, Javascript): a library of vote-counting algorithms for democratic elections. Mind the Word (Javascript, HTML, CSS): a browser extension that helps users to learn new languages. Crowd Alert (React-Native, Expo, Jest): a cross-platform mobile application that allows users to post and view incidents around them Carbon Footprint (Javascript, HTML, CSS): a browser extension that raises environmental awareness regarding C02 emissions. Starcross (iOS, C++, OpenGL, Objective-C): Starcross is a hand-held planetarium for your iOS device. Can be used to identify stars, planets, nebulae and more. Social Street Smart (Chrome Extension): Social Street Smart is a Chrome Extension that makes the Internet a more productive place for users. Using algorithms and artificial intelligence, the extension hopes to face the major problems of the modern Internet. Monumento(Mobile Application): to provide users with a unique experience of exploring and learning more about the various monumental structures all around the world within the app. We have a diverse group of mentors, including GSoC students from previous years who decided to become long-term contributors as well as academics with extensive experience in supervising undergraduate, M.Sc. and PhD students on theses and projects, whose results are often published and presented in the most prestigious conferences of our research fields.",https://aossie.org/ideas,"python, javascript, android, flutter, Blockchain","web, machine learning, natural language processing, mobile, backend",https://aossie.gitlab.io/pages/gsoc-details.html,https://summerofcode.withgoogle.com/programs/2024/organizations/aossie
Data for the Common Good,Connect. Share. Discover.,"Data for the Common Good is dedicated to building communities, platforms, and ecosystems that maximize the potential of data to drive discovery and improve human health. Headquartered in the Department of Pediatrics at the University of Chicago, our team of experts works with collaborators all over the world to connect and share useful, high-quality data between institutions, groups, and countries to increase opportunities for discovery.",https://docs.pedscommons.org/GSoC/ideas,"python, javascript, kubernetes, reactjs, terraform","web, health, data, infrastructure, software",https://docs.pedscommons.org/GSoC/proposal,https://summerofcode.withgoogle.com/programs/2024/organizations/data-for-the-common-good
Blender Foundation,The Freedom to Create,"Blender is a free and open source 3D creation suite, providing individuals and small teams a complete pipeline for 3D graphics, modeling, animation and games. Blender is being made by 100s of active volunteers from all around the world; by studios and individual artists, professionals and hobbyists, scientists and students, vfx experts and animators, and so on. All of them are united by an interest to have access to a fully free/open source 3D creation pipeline. Blender Foundation supports and facilitates these goals - even employs a staff for that - but fully depends on the online community to achieve it.",https://developer.blender.org/docs/programs/gsoc/ideas/,"c, python, opengl, c++, vulkan","games, graphics, 3d, rendering, animation",https://developer.blender.org/docs/programs/gsoc/,https://summerofcode.withgoogle.com/programs/2024/organizations/blender-foundation
GNU Compiler Collection (GCC),GNU compilers,"The GNU Compiler Collection (GCC) is an optimizing compiler produced by the GNU Project supporting various programming languages, hardware architectures and operating systems. It includes front-ends for C, C++, D, Objective-C, Fortran, Ada, and Go, as well as libraries for these languages (such as libgcc and libstdc++). Modula-2, Cobol, Rust, and Algol 68 front-ends are under development too. GCC includes support for OpenMP, OpenACC and Static Analysis.",https://gcc.gnu.org/wiki/SummerOfCode,"c/c++, gnu make, gnu autotools","compilers, developer tools, toolchain, openmp, link time optimization",https://gcc.gnu.org/wiki/SummerOfCode,https://summerofcode.withgoogle.com/programs/2024/organizations/gnu-compiler-collection-gcc
Liquid Galaxy project,We code immersive and interactive aps with G Earth,"Liquid Galaxy is a remarkable panoramic system that is tremendously compelling. It started off as a Google 20% project to run Google Earth across a small cluster of PC's and it has grown from there! Liquid Galaxy hardware consists of one or more computers driving multiple displays. Liquid Galaxy applications have been developed using a master/slave architecture. The view orientation of each slave display is configured in reference to the view of the master display. Navigation on the system is done from the master instance and the location on the master is broadcast to the slaves over UDP. The slave instances, knowing their own locations in reference to the master, then change their views accordingly. The Liquid Galaxy Project, while making use of Google Earth software, does not develop the Google Earth code-base itself. Google Earth is not open-source software, although it is free (as in beer). Instead, the Liquid Galaxy Project works on extending the Liquid Galaxy system with open-source software both improving its administration and enabling open-source applications, so that content of various types can be displayed in the immersive panoramic environment. Artificial Intelligence focus: 2023 was the AI year, and as the mainstream market demands, 2024 and the coming years will still be a very hot topic. At the Liquid Galaxy community, we’ve been using AI for years to obtain data to be shown on Google Earth for our projects, using TensorFlow and more. Last year we made some specific advances incorporating an Artificial Intelligence server inside our rig LAN, managing with dockers the different projects, implementing local models for different functionalities, and having artificial voices in our system. Also last year we incorporated Google’s Mediapipe-based project Gameface to be able to control the Liquid Galaxy just with your face! This year also we’ll allow the use of Cloud-based services, like Google’s models Gemini and Palm2.",https://www.liquidgalaxy.eu/2024/11/unique-post-for-gsoc-2025-at-liquid.html,"linux, android, nodejs, flutter, Google Earth","visualization, artificial intelligence, networking, maps, ux",https://www.liquidgalaxy.eu/2023/09/google-summer-of-code-2024-unique-post.html#master-proposal,https://summerofcode.withgoogle.com/programs/2024/organizations/liquid-galaxy-project
CloudCV,Building platforms for reproducible AI Research,"CloudCV is a young open source cloud platform started in 2013 by students and faculty from Machine Learning and Perception Lab at Virginia Tech (now at Georgia Tech) with the aim to make AI research more reproducible. At CloudCV, we are building tools that enable researchers to build, compare and share state-of-the-art algorithms. We believe that one shouldn't have to be an AI expert to have access to cutting edge vision algorithms. Likewise, researchers shouldn't have to worry about building a service around their deep learning models to showcase and share it with others.",https://gsoc.cloudcv.org/,"python, django, docker, angularjs, aws","machine learning, artificial intelligence, computer vision, deep learning, AI/ML",https://github.com/Cloud-CV/GSoC-Ideas/wiki/GSOC-2025-Proposal-Template,https://summerofcode.withgoogle.com/programs/2024/organizations/cloudcv
Scala Center,Guide and support the Scala community,"We are an independent not-for-profit center established at EPFL. Scala Center's Mission is to guide and support the Scala community, coordinate and develop open-source libraries and tools for the benefit of all Scala users, provide deep, and quality, educational materials for Scala.",https://github.com/scalacenter/GoogleSummerOfCode,"scala, scala.js, scala native","education, compilers, tooling",,https://summerofcode.withgoogle.com/programs/2024/organizations/scala-center
FreeCAD,Cross-platform 3D parametric modeler,"FreeCAD is a general-purpose parametric 3D computer-aided design (CAD) modeler and a building information modeling (BIM) software application with finite element method (FEM) support. It is intended for mechanical engineering product design but also expands to a wider range of uses around engineering, such as architecture or electrical engineering. FreeCAD is free and open-source, under the LGPL-2.0-or-later license, and available for Linux, macOS, and Windows operating systems. Users can extend the functionality of the software using the Python programming language.",https://wiki.freecad.org/Google_Summer_of_Code_2025,"python, c++, qt, OpenCASCADE, OpenInventor","engineering, graphics, cad, 3d, architecture, BIM, CAM",https://wiki.freecad.org/GSoC_Checklist,https://summerofcode.withgoogle.com/programs/2024/organizations/freecad
omegaUp,Open CS Education as a catalyst for social change,"omegaUp is a non-profit organization (501c3) aimed to increase the number of talented Software Engineers in Latin America. Our open source platform omegaUp.com lets students immerse in a learning environment that fosters self paced learning of computer science skills with a democratic access to state-of-the-art learning tools. Teachers and tutors can create new coding challenges or use existing ones to start online programming competitions with local, national or even international reach, with automated grading of student's coding solutions. The omegaUp.com platform also enables teachers to leverage Competitive Programming tools and concepts inside the classroom to improve their educational experience.",https://github.com/omegaup/omegaup/wiki/Google-Summer-of-Code-2025,"python, mysql, php, typescript, vue.js","education, web, cloud, edtech, UX/UI",https://github.com/omegaup/omegaup/wiki/Google-Summer-of-Code-2025,https://summerofcode.withgoogle.com/programs/2024/organizations/omegaup
FOSSASIA,Free and Open Source Software in Asia,"FOSSASIA is an organization developing Open Source software applications and Open Hardware together with a global community from its base in Asia. It is our goal to provide access to open technologies, science applications and knowledge that improve people's lives. We want to enable people to adapt and change technology according to their own ideas and needs and validate science and knowledge through an Open Access approach. FOSSASIA was established 2009 by Hong Phuc Dang and Mario Behling. We organize and participate in conferences, meetups and code camps. The annual FOSSASIA Summit is one of the top tech events in Asia. Other summits take place in Vietnam, Cambodia, Thailand and India. FOSSASIA also runs a number of coding programs such as Codeheat. Please join us and start contributing to our projects, participate as a coder, designer, hardware developer or event organizer.",https://docs.google.com/document/d/1Tz1KxYefreKzBr98C4vbCv9UwnchZoyTwO8rBrz_lmg/edit?tab=t.0#heading=h.9sjk3ie7l2o2,"c, python, javascript, django, android","web, hardware, event solutions, android, firmware",https://fossasia.org/,https://summerofcode.withgoogle.com/programs/2024/organizations/fossasia-bg
FLARE,Industry leading malware analysis,"The Mandiant FLARE team is a collection of about 40 reverse engineers that analyze malware in support of threat intel, incident response, and computer forensic investigations. We spend our days using disassemblers, debuggers, decompilers, and emulators to figure out what malware does and how we can contain it. We’re known for delivering training sessions that share our experience and releasing open source software that automates the boring things. If you have even a passing interest in reverse engineering or malware analysis, reach out so that we can chat!",https://github.com/mandiant/flare-gsoc/blob/2025/doc/project-ideas.md,"python, ida-pro, Ghidra","emulation, disassembly, decompilation, malware-analysis, reverse-engineering",https://github.com/mandiant/flare-gsoc-2025/blob/main/doc/contributor-guidance.md,https://summerofcode.withgoogle.com/programs/2024/organizations/flare
Organic Maps,"Offline maps app for tourists, cyclers & hikers","Organic Maps is the ultimate companion app for travelers, tourists, hikers, and cyclists: - Detailed offline maps with places that don't exist on other maps, thanks to OpenStreetMap - Cycling routes, hiking trails, and walking paths - Contour lines, elevation profiles, peaks, and slopes - Turn-by-turn walking, cycling, and car navigation with voice guidance - Fast offline search on the map - Bookmarks export and import in KML/KMZ formats (GPX is planned) - Dark Mode to protect your eyes - Countries and regions don't take a lot of space - Free and open-source Organic Maps is pure and organic, made with love: - Respects your privacy - Saves your battery - No unexpected mobile data charges",https://github.com/organicmaps/organicmaps/wiki/GSoC-2025-ideas,"android, java, c++, ios, OpenStreetMap","privacy, maps, navigation, mobile, offline",https://github.com/organicmaps/organicmaps/blob/master/docs/CONTRIBUTING.md,https://summerofcode.withgoogle.com/programs/2024/organizations/organic-maps
Chromium,"Fast, seamless, safe, and reliable web for all","The Chromium projects include Chromium and Chromium OS, the open-source projects behind the Google Chrome browser and Google Chrome OS, respectively. Chromium is an open-source browser project that aims to build a safer, faster, and more stable way for all users to experience the web. Chromium OS is an open-source project that aims to provide a fast, simple, and more secure computing experience for people who spend most of their time on the web.",https://docs.google.com/presentation/d/1ozDiULkf2Gi4HH1XA_Ad9O7rQpP9SP0yPEs_dpcBZKM/edit?usp=sharing,"python, javascript, java, c++, git","web, browser, operating-system",https://docs.google.com/document/d/1IOj4hSdPl8h1-8zYK_Gt3OxA0R44SLbmr-ZH3f9yDXM/edit?usp=sharing,https://summerofcode.withgoogle.com/programs/2024/organizations/chromium-lj
SymPy,SymPy is a Python library for symbolic mathematics,SymPy is a Python library for symbolic mathematics. It aims to become a full-featured computer algebra system (CAS) while keeping the code as simple as possible in order to be comprehensible and easily extensible. SymPy is written entirely in Python.,https://github.com/sympy/sympy/wiki/GSoC-Ideas,"python, numpy, jupyter","mathematics, physics, symbolic mathematics",https://github.com/sympy/sympy/wiki/GSoC-Student-Instructions,https://summerofcode.withgoogle.com/programs/2024/organizations/sympy
JdeRobot,Toolkit for developing Robotics applications,"Robotics applications are typically distributed, made up of a collection of concurrent asynchronous components which communicate using some middleware (ROS messages, DDS...). Building robotics applications is a complex task. Integrating existing nodes or libraries that provide already solved functionality, and using several tools may increase the software robustness and shorten the development time. JdeRobot provides several tools, libraries and reusable nodes. They have been written in C++, Python or JavaScript. Our community mainly works on four development areas: 1.- Education in Robotics * RoboticsAcademy (https://jderobot.github.io/RoboticsAcademy/): a ROS-based framework to learn robotics and computer vision with drones, autonomous cars.... It is a collection of Python programmed exercises for engineering students. * Unibotics: a web based framework for teaching robotics. 2.- Robot Programming Tools * VisualCircuit (https://jderobot.github.io/VisualCircuit/) for robot programming with connected blocks, as in electronic circuits, in a visual way * VisualStates for robot programming with Finite State Machines in a visual way * WebSim2D robot simulator with web technologies 3.- MachineLearning in Robotics * DeepLearningSuite: neural networks for robot control. It includes the BehaviorMetrics tool for assessment of neural networks for autonomous driving * RL-Studio: Robotic library for the training of Reinforcement Learning algorithms * DetectionMetrics tool for evaluation of visual detection neural networks and algorithms 4.- FPGAs in Robotics * FPGA-robotics (https://github.com/JdeRobot/FPGA-robotics): programming robots with reconfigurable computing (FPGAs) using open tools as IceStudio and Symbiflow. Verilog-based reusable blocks for robotics applications. * NeuralFPGA: running deeplearning networks on FPGAs",https://jderobot.github.io/activities/gsoc/2025#ideas-list,"python, ros, gazebo, opencv, tensorflow","education, artificial intelligence, robotics, computer vision, developer tools",https://jderobot.github.io/activities/gsoc/2025#application-instructions-for-gsoc-2025,https://summerofcode.withgoogle.com/programs/2024/organizations/jderobot
caMicroscope,Toolkit for cancer imaging research,"caMicroscope is a digital pathology data management, visualization and analysis platform. It consists of a set of web services to manage digital pathology images, associated clinical and imaging metadata, and human/machine generated annotations and markups. The image visualization client consists of HTML5 based web clients that support interactive rendering of the digitized image, and the creation and display of annotations and markups. In addition to the core caMicroscope digital pathology management framework, caMicroscope organization also consists of several other open source tools, in the domains of healthcare and big data. caMicroscope is used by several medical research organizations.",https://github.com/camicroscope/GSOC,"python, javascript, mongodb, opencv, node","data visualization, image analysis, AI/ML, microscopy, dicom pathology",https://github.com/camicroscope/GSOC,https://summerofcode.withgoogle.com/programs/2024/organizations/camicroscope
PEcAn Project,Develop and promote tools for ecosystem modeling,"Climate change science has witnessed an explosion in the amount and types of data that can be brought to bear on the potential responses of the terrestrial carbon cycle and biodiversity to global change. Many of the most pressing questions about global change are not necessarily limited by the need to collect new data as much as by our ability to synthesize existing data. This project specifically seeks to improve this ability. Because no one measurement provides a complete picture, multiple data sources must be integrated in a sensible manner. Process-based models represent an ideal framework for integrating these data streams because they represent multiple processes at different spatial and temporal scales in ways that capture our current understanding of the causal connections across scales and among data types. Three components are required to bridge this gap between the available data and the required level of understanding: 1) a state-of-the-art ecosystem model, 2) a workflow management system to handle the numerous streams of data, and 3) a data assimilation statistical framework in order to synthesize the data with the model.",https://pecanproject.github.io/gsoc_ideas,"r, docker, api, geospatial","data science, ecosystem models, scientific visualization, climate science, Ecological Forecasting,",https://pecanproject.github.io/gsoc.html,https://summerofcode.withgoogle.com/programs/2024/organizations/pecan-project
Kubeflow,The Machine Learning Toolkit for Kubernetes (AI),"Our goal is to streamline the process of scaling and deploying machine learning (ML) models to production by leveraging Kubernetes' strengths:

- Seamless deployments: Effortless, repeatable, and portable deployments across diverse infrastructure, allowing you to experiment on local machines and then seamlessly transition to on-premises clusters or the cloud.

- Microservice management: Efficient deployment and management of loosely-coupled microservices for building modular and scalable ML pipelines.

- Dynamic scaling: Automated scaling based on demand, ensuring optimal resource utilization.

User-centric design: Recognizing the diverse tool preferences within the ML community, we prioritize user customization (within reasonable boundaries). Our system takes care of the repetitive tasks, freeing users to focus on the core ML challenges.

Starting focused, expanding rapidly: While we initially focused on specific technologies, we actively collaborate with various projects to integrate additional tools and broaden our reach.

Our vision: A future where simple manifests empower you to utilize a user-friendly ML stack anywhere Kubernetes runs, with self-configuration capabilities based on the deployment environment.",https://www.kubeflow.org/events/gsoc-2025/,"python, go, kubernetes, typescript, YAML","machine learning, kubernetes, AI/ML, generative AI",,https://summerofcode.withgoogle.com/programs/2024/organizations/kubeflow
DBpedia,Global and Unified Access to Knowledge Graphs.,DBpedia is a crowd-sourced community effort to extract structured information from Wikipedia and make this information available on the Web. It allows for a global and unified access to Knowledge Graphs.,https://forum.dbpedia.org/tag/gsoc2025-ideas,"python, javascript, java, scala, rdf","machine learning, semantic web, linked data, knowledge graph, largelanguagemodel",https://docs.google.com/document/d/e/2PACX-1vQA3I-8JnxH78UOyVhVy1cpDCxwWvqs8BCN9YsR8UqOBiA-OigrSFd9SvTd2AuWdko1TSPtjip6NM65/pub,https://summerofcode.withgoogle.com/programs/2024/organizations/dbpedia
